Iteration,Best_Fitness,Stagnation_Counter,Total_Load_Shed,Gen_Deviation_Sum,Gen_Rescheduling_Cost,Num_Line_Violations,Max_Line_Violation_Pct,Prob_OOA,Prob_KHA,Prob_SHO,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14
0,415039702295.5472,0,40.08005629333464,41.499962220461285,346.10968491864713,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,194.20999074310203,62.00995296356331,-180.31528344135086,-1.320213133447197,-0.9218131420231005,-11.197714564464125,0.0,0.0,-26.27900886879142,-7.708152419266544,-3.0994579294623756,-6.1,-5.085731188489974,-14.192569019369758
1,406120346373.88055,0,33.91299578463683,40.60864333442083,338.67608540906974,0,0.0,0.36666666666666664,0.31666666666666665,0.31666666666666665,197.73918044047113,64.64782377489196,-185.96280712187036,-1.2931688180509782,-0.9384986970937078,-10.890805612696369,0.0,0.0,-26.941461308004435,-7.832214786200739,-3.165580729124754,-6.079184698548924,-5.099696299509742,-14.183586144263153
2,372187733393.60156,0,36.97622903967152,37.21507571334945,310.3737314493344,0,0.0,0.3983333333333334,0.30083333333333334,0.30083333333333334,197.90434762348949,61.41942333683893,-183.07546969268336,-1.2622806176271186,-0.9035749621647895,-10.703224362764926,0.0,0.0,-27.391546387322943,-7.719877589150727,-2.9626961121723174,-6.1,-5.011569343997768,-14.193531892444517
3,372187733393.60156,1,36.97622903967152,37.21507571334945,310.3737314493344,0,0.0,0.42841666666666667,0.28579166666666667,0.28579166666666667,197.90434762348949,61.41942333683893,-183.07546969268336,-1.2622806176271186,-0.9035749621647895,-10.703224362764926,0.0,0.0,-27.391546387322943,-7.719877589150727,-2.9626961121723174,-6.1,-5.011569343997768,-14.193531892444517
4,366018265014.8944,0,34.97754207408714,36.59832874422673,305.2300617268509,0,0.0,0.4569958333333333,0.2715020833333333,0.2715020833333333,199.21206459084308,62.11039333506981,-184.0204860021243,-1.296681486115548,-0.9161733497719545,-11.2,0.0,0.0,-27.58992924497929,-7.84666727403736,-3.0423296061150586,-6.055422305037482,-4.972545356594531,-14.382223301137328
5,357016813772.5454,0,34.233118033149665,35.692764692048385,297.6776575316835,0,0.0,0.4841460416666667,0.2579269791666667,0.2579269791666667,200.0,61.99276469204838,-184.79840214635223,-1.2982984594977431,-0.9444172363538877,-11.1780387103955,0.0,0.0,-27.70375776196809,-7.683005377018652,-2.9704342443762872,-6.060160634238734,-4.958516013013999,-14.471851383635203
6,356985122214.6723,0,34.3737983635565,35.6950748386519,297.69692415435685,0,0.0,0.5099387395833334,0.24503063020833332,0.24503063020833332,199.9655633988958,61.96063823754769,-184.79723685925865,-1.1659549976299357,-0.9395814047421247,-11.179453080592154,0.0,0.0,-27.701356605143662,-7.685230346675675,-2.9671533585829177,-6.061505074684935,-4.954027287855422,-14.474702621278006
7,350852973313.09436,0,35.081789149466616,35.081789149466665,292.58212150655197,0,0.0,0.5287308468932109,0.23849005440887236,0.23277909869791666,199.974708429413,61.24350242112033,-184.20251270963067,-1.2830760226336608,-0.9387092567439133,-11.180564462603456,0.0,0.0,-27.781744696865452,-7.480757249171749,-3.106848714395229,-6.0529310597221055,-4.870293413247562,-14.320773265519582
8,350852973313.09436,1,35.081789149466616,35.081789149466665,292.58212150655197,0,0.0,0.542277132253187,0.2365827239837922,0.22114014376302082,199.974708429413,61.24350242112033,-184.20251270963067,-1.2830760226336608,-0.9387092567439133,-11.180564462603456,0.0,0.0,-27.781744696865452,-7.480757249171749,-3.106848714395229,-6.0529310597221055,-4.870293413247562,-14.320773265519582
9,350298692015.574,0,34.85979404104468,35.00922799119217,291.97696144654265,0,0.0,0.554969595722077,0.23494726770305313,0.21008313657486977,200.0,61.30922799119217,-184.4024437255996,-1.2760844733181,-0.939034313015032,-11.182464598265634,0.0,0.0,-27.817466580360364,-7.502383054037963,-3.107496751320615,-6.05120856533319,-4.833975024324543,-14.327648873380271
